2018-05-15T19:11:32.084000Z -148.383 56.3251 11.6 2.6 01867kxihs
2018-05-15T19:26:46.424000Z -159.0621 55.8753 78.7 1.4 01867l0rd2
2018-05-15T19:30:50.378000Z -149.7912 56.0196 5.3 2.7 01867l1mj1
2018-05-15T19:57:19.550000Z -149.2712 55.8607 5.0 2.5 01867l7chf
2018-05-15T23:51:50.641000Z -162.8917 54.148 38.5 2.2 01867njv08
2018-05-15T23:53:10.625000Z -149.9394 56.0296 3.6 2.6 01867nk7cm
2018-05-16T01:23:11.971000Z -149.9347 55.9847 12.6 3.2 01868xtl37
2018-05-16T03:53:59.285000Z -152.7208 58.7649 61.6 1.4 01868z6zi0
2018-05-16T05:17:00.828000Z -149.9189 55.8354 10.0 2.6 01869060f6
2018-05-16T05:26:46.125000Z -150.0995 55.8413 9.9 2.5 01869081d0
2018-05-16T07:12:53.100000Z -149.3295 55.8572 12.1 3.1 018691bx2v
2018-05-16T09:31:05.536000Z -151.8792 58.1117 57.9 1.8 018692mr89
2018-05-16T10:49:39.119000Z -149.8962 55.9667 3.5 2.6 018693c4fz
2018-05-16T10:55:20.476000Z -154.3897 58.4475 1.7 1.4 018693dd67
2018-05-16T12:05:09.647000Z -148.5379 56.1764 12.2 3.8 0186949hq4
2018-05-16T12:55:33.933000Z -155.5248 56.9565 47.7 2.1 018694k9em
2018-05-16T14:06:05.347000Z -148.5693 56.1804 11.0 3.2 018695gkc6
2018-05-16T14:31:00.285000Z -148.5817 56.1942 10.0 3.4 018695lwu8
2018-05-16T15:05:15.249000Z -149.2202 56.2656 12.1 2.9 0186961t0b
2018-05-16T16:07:42.922000Z -160.192 54.7838 6.4 2.2 018696nq5w
2018-05-16T21:10:36.683000Z -158.4693 55.8854 62.2 2.7 018699nius
2018-05-16T21:18:29.439000Z -149.2909 56.2163 10.4 3.7 018699p80n
2018-05-16T21:42:02.082000Z -158.328 55.7439 18.3 2.7 018699ub3k
2018-05-16T22:00:52.411000Z -149.3605 56.2607 9.2 2.9 01869a6uih
2018-05-16T22:28:42.612000Z -149.3891 56.2545 6.3 3.0 01869acts3
2018-05-17T00:02:30.251000Z -159.9724 55.9202 6.6 2.0 0186akn1f5
2018-05-17T01:21:54.885000Z -154.2994 57.4358 12.5 1.5 0186alclj4
2018-05-17T02:14:58.590000Z -154.4289 58.4355 7.1 1.3 0186alwjeq
2018-05-17T04:06:51.014000Z -149.9478 56.0301 12.1 2.7 0186an1o8i
2018-05-17T06:02:11.365000Z -148.6572 56.2922 8.3 2.9 0186ao7ll4
2018-05-17T06:34:52.341000Z -149.0316 56.4598 8.6 3.2 0186aoejnu
2018-05-17T06:49:21.199000Z -149.3112 56.2511 4.5 3.3 0186aohoze
2018-05-17T07:03:18.861000Z -149.0207 56.3825 7.8 2.8 0186aot9hq
2018-05-17T07:24:18.293000Z -149.04 56.3684 4.5 2.9 0186aoxrhh
2018-05-17T07:49:28.323000Z -149.0106 56.3292 5.6 2.8 0186ap355s
2018-05-17T07:56:19.112000Z -148.983 56.3014 10.5 3.2 0186ap4mg5
2018-05-17T08:07:03.103000Z -149.0173 56.3443 6.0 2.9 0186apfiqu
2018-05-17T10:49:24.173000Z -152.5246 57.7901 50.2 2.7 0186aqvfmj
2018-05-17T16:53:54.213000Z -155.9163 57.8016 9.2 1.4 0186augygt
2018-05-17T20:51:13.225000Z -148.3666 56.3952 12.0 3.0 0186awu6ai
2018-05-17T20:57:41.125000Z -148.343 56.3692 11.2 3.0 0186awviqo
2018-05-18T01:04:25.026000Z -154.4244 57.6654 62.7 1.5 0186c8s8jq
2018-05-18T01:39:11.569000Z -153.5734 58.7008 3.4 1.7 0186c8zpkk
2018-05-18T01:46:40.231000Z -161.4005 54.4068 24.4 2.2 0186c919pq
2018-05-18T04:00:48.416000Z -148.4114 56.3012 12.3 3.2 0186cajq7w
2018-05-18T04:22:30.415000Z -148.6306 56.2406 12.8 2.7 0186caoeox
2018-05-18T08:44:17.640000Z -155.2406 57.0947 54.9 1.8 0186cd6ttr
2018-05-18T14:09:04.425000Z -153.4243 58.9277 74.9 1.8 0186cgjwdg
2018-05-18T14:12:50.680000Z -149.2129 56.0509 15.2 2.9 0186cgkn49
2018-05-18T14:57:09.273000Z -151.5207 58.5649 4.0 1.6 0186cgu783
2018-05-18T16:35:15.619000Z -157.035 55.4948 23.2 2.5 0186chwd3d
2018-05-18T17:10:30.556000Z -149.6654 56.0699 6.7 3.0 0186cicguy
2018-05-18T22:11:59.933000Z -156.6886 56.9312 73.3 2.2 0186clbwwd
2018-05-19T00:08:25.582000Z -148.5983 56.2047 12.1 3.0 0186dvr0cn
2018-05-19T00:41:09.125000Z -162.7483 54.0725 15.1 3.1 0186dvy1pb
2018-05-19T02:03:47.542000Z -161.4502 53.6775 30.2 3.0 0186dwwuka
2018-05-19T05:17:13.310000Z -153.6249 58.7138 2.9 1.4 0186dys2v7
2018-05-19T06:02:31.549000Z -149.9677 56.2529 10.1 2.4 0186dzac4y
2018-05-19T08:14:07.406000Z -160.0724 54.7359 14.1 1.9 0186e0jq2s
2018-05-19T09:25:57.077000Z -154.9386 57.353 48.6 2.7 0186e17mej
2018-05-19T09:54:58.309000Z -154.2652 57.8978 58.6 1.6 0186e1du98
2018-05-19T11:22:25.449000Z -149.962 56.0593 9.9 2.9 0186e2drws
2018-05-19T11:51:37.592000Z -150.0394 56.0954 10.2 2.8 0186e2k0of
2018-05-19T17:47:17.472000Z -158.7847 55.2966 12.6 1.9 0186e63pve
2018-05-19T19:23:39.908000Z -161.4707 54.2953 24.4 1.9 0186e75hl3
2018-05-19T20:17:01.931000Z -162.0523 53.0927 31.5 2.5 0186e7pjyc
2018-05-19T20:22:57.445000Z -154.6873 58.8625 132.3 2.3 0186e7qqx9
2018-05-19T21:46:30.584000Z -161.3001 55.3963 81.9 1.7 0186e8h9mq
2018-05-19T22:04:15.363000Z -161.5007 54.3177 19.2 1.9 0186e8tnzq
2018-05-19T22:58:05.799000Z -153.2516 58.8387 62.7 1.7 0186e957xf
2018-05-19T23:39:51.825000Z -149.7975 56.0012 12.1 3.2 0186e9mof2
2018-05-20T00:22:53.063000Z -161.5384 54.2629 14.9 2.4 0186fjdez6
2018-05-20T00:51:19.137000Z -161.4977 54.3262 22.0 1.8 0186fjjk2i
2018-05-20T03:32:05.862000Z -149.1862 55.5932 6.8 3.1 0186fl7rap
2018-05-20T04:50:10.464000Z -149.6627 55.9734 12.0 2.9 0186flx22s
2018-05-20T06:15:36.131000Z -154.8611 58.2693 5.1 1.7 0186fmwh9d
2018-05-20T06:17:55.201000Z -159.0249 56.4209 102.9 2.0 0186fmwy74
2018-05-20T06:20:37.161000Z -154.9525 58.3053 6.7 1.4 0186fmxjxe
2018-05-20T06:29:57.159000Z -154.6653 57.6141 49.8 1.6 0186fmzivj
2018-05-20T07:15:56.792000Z -161.3802 54.4064 24.3 2.0 0186fnhyge
2018-05-20T17:14:14.976000Z -155.0963 58.2986 3.7 1.0 0186ftfzll
2018-05-20T19:21:23.735000Z -161.451 54.6784 47.2 1.9 0186fuodhu
2018-05-20T21:54:49.378000Z -149.2668 55.7554 7.1 3.0 0186fw2dc6
2018-05-20T23:30:32.364000Z -149.2917 56.3925 5.1 2.9 0186fx4210
2018-05-21T00:11:26.333000Z -162.5853 54.193 15.7 2.5 0186h6ucib
2018-05-21T01:57:42.731000Z -152.483 58.9443 60.8 1.6 0186h7poch
2018-05-21T03:48:10.555000Z -156.7351 57.8496 150.2 3.0 0186h8ujl8
2018-05-21T04:42:12.253000Z -161.6693 56.1852 206.7 3.3 0186h9ep07
2018-05-21T06:14:51.387000Z -149.3813 56.2398 6.0 3.1 0186hafn8o
2018-05-21T06:16:46.851000Z -153.5664 58.1888 67.9 2.0 0186hag2c5
2018-05-21T09:59:39.618000Z -155.4218 57.6013 1.9 1.9 0186hchkeq
2018-05-21T17:21:59.025000Z -155.0035 58.2964 7.2 1.3 0186hh0xi6
2018-05-21T19:28:29.194000Z -155.2081 57.0113 17.4 1.6 0186hi98ie
2018-05-21T19:59:09.412000Z -161.8642 54.6049 58.6 2.9 0186hifu4b
2018-05-21T20:52:32.530000Z -155.01 57.8376 74.7 2.1 0186hiztgq
2018-05-21T23:56:03.158000Z -149.3025 55.858 11.2 3.8 0186hkswug
2018-05-22T00:07:33.060000Z -149.8583 55.9829 12.0 3.4 0186iucunb
2018-05-22T02:27:39.852000Z -150.4101 55.9877 7.2 2.8 0186ivo0qp
2018-05-22T05:24:21.427000Z -160.016 54.6861 21.7 2.2 0186ixfmwr
2018-05-22T06:52:03.602000Z -159.3923 55.8743 89.6 2.0 0186iy719k
2018-05-22T09:37:32.885000Z -153.7831 57.7848 41.5 2.0 0186izw6kz
2018-05-22T10:09:16.891000Z -157.0015 55.4665 15.7 2.8 0186j0bkx5
2018-05-22T10:51:57.781000Z -153.9477 57.4717 39.6 1.6 0186j0ko73
2018-05-22T10:54:30.632000Z -148.7299 56.2327 12.1 3.3 0186j0l97i
2018-05-22T11:57:34.803000Z -160.4009 55.1561 50.4 2.0 0186j17cc0
2018-05-22T12:36:39.011000Z -159.195 56.8808 155.3 2.4 0186j1oa65
2018-05-22T14:38:50.684000Z -153.8628 57.6031 59.1 1.4 0186j2vlpo
2018-05-22T15:15:25.941000Z -154.6354 57.6427 53.5 1.9 0186j3c1xc
2018-05-22T15:47:27.110000Z -149.3591 55.9155 14.8 2.4 0186j3iwxz
2018-05-22T22:26:11.033000Z -149.3415 55.8826 7.1 2.5 0186j7kewf
2018-05-22T23:21:13.716000Z -152.2064 58.919 75.0 1.5 0186j84s4r
2018-05-22T23:58:27.599000Z -161.4017 54.4027 23.9 2.1 0186j8cqor
2018-05-23T00:52:07.357000Z -158.731 55.5981 68.8 2.0 0186ki5sez
2018-05-23T04:27:06.974000Z -148.4879 56.4554 12.1 2.7 0186kke5yk
2018-05-23T05:01:20.186000Z -156.1889 56.1668 44.6 2.5 0186kku1x0
2018-05-23T06:11:13.581000Z -155.3752 58.6903 146.0 1.9 0186klhm3y
2018-05-23T07:13:35.921000Z -152.3622 57.7667 30.5 1.6 0186km3iyd
2018-05-23T08:32:56.610000Z -148.453 56.4605 12.0 3.1 0186kmt2qd
2018-05-23T08:42:24.425000Z -149.4045 56.2064 12.8 2.5 0186kmv5c2
2018-05-23T09:05:39.492000Z -155.3322 57.5798 0.6 1.5 0186kn8ooz
2018-05-23T09:16:05.984000Z -154.8512 57.977 89.0 1.5 0186knaz1k
2018-05-23T09:23:40.806000Z -149.8823 56.0924 12.3 2.1 0186kncjog
2018-05-23T09:40:19.260000Z -149.8391 56.07 14.1 2.6 0186kng53s
2018-05-23T10:09:14.621000Z -149.3044 55.775 6.1 3.0 0186knux8k
2018-05-23T10:49:05.094000Z -149.2543 55.9461 15.5 2.3 0186ko3h59
2018-05-23T11:13:58.291000Z -148.6007 56.3609 12.0 2.8 0186kohb0u
2018-05-23T18:35:33.776000Z -152.5045 57.8517 34.9 1.6 0186kss045
2018-05-23T19:22:43.731000Z -154.4384 58.7836 123.9 1.9 0186ktao82
2018-05-24T01:01:45.687000Z -153.6168 58.4616 64.0 1.6 0186m5zpyc
2018-05-24T01:14:09.033000Z -154.7756 58.4099 4.8 1.2 0186m62fgm
2018-05-24T03:19:50.382000Z -150.0042 55.7909 13.0 2.8 0186m7agdx
2018-05-24T03:47:18.355000Z -160.5207 54.8219 33.9 2.1 0186m7gdzv
2018-05-24T04:12:11.792000Z -160.5647 54.8063 30.2 3.1 0186m7ub2u
2018-05-24T12:30:23.231000Z -149.3828 55.6586 12.3 3.0 0186mcpnls
2018-05-24T13:45:27.029000Z -148.8856 56.3777 12.1 3.7 0186mdeb8a
2018-05-24T14:32:11.902000Z -148.5816 56.0719 12.1 2.8 0186mdwxc2
2018-05-24T14:34:14.191000Z -148.7707 56.3266 12.1 3.0 0186mdxcyb
2018-05-24T14:37:22.524000Z -148.887 56.3786 12.0 3.1 0186mdy0r5
2018-05-24T14:42:14.979000Z -148.8769 56.4368 10.5 3.6 0186mdz2rx
2018-05-24T14:53:18.909000Z -148.9094 56.4248 12.1 3.0 0186me1fwe
2018-05-24T15:11:08.027000Z -148.8448 56.368 12.1 3.0 0186medum3
2018-05-24T15:34:15.835000Z -148.7552 56.3205 13.0 2.7 0186meiso7
2018-05-24T16:38:34.402000Z -154.0742 58.2238 73.3 2.0 0186mf54nj
2018-05-24T17:34:11.118000Z -153.8655 56.881 23.9 1.1 0186mfpnlj
2018-05-24T17:37:42.241000Z -154.6609 57.7122 75.8 2.0 0186mfqd5v
2018-05-24T17:46:46.160000Z -149.3785 56.2233 7.7 2.6 0186mfsau1
2018-05-24T18:08:24.418000Z -148.6856 56.4255 11.9 3.0 0186mg5jjz
2018-05-24T18:28:17.371000Z -149.3061 55.9604 8.0 2.6 0186mg9te1
2018-05-24T20:02:32.834000Z -149.1857 56.1807 5.1 3.0 0186mhb53x
2018-05-24T20:04:18.607000Z -149.6349 56.0204 12.8 3.0 0186mhbjhg
2018-05-24T21:34:18.750000Z -153.597 56.9482 15.6 1.5 0186mi3elv
2018-05-24T23:34:48.486000Z -154.1772 57.7514 49.9 2.2 0186mjac46
2018-05-25T00:58:59.997000Z -154.7721 57.3467 43.9 1.3 0186nt9vrj
2018-05-25T01:10:09.498000Z -154.204 58.6666 100.9 1.8 0186ntkx3d
2018-05-25T01:12:38.192000Z -154.4856 58.9237 118.8 1.8 0186ntler5
2018-05-25T01:44:47.988000Z -152.9371 58.1741 45.8 1.6 0186ntsahy
2018-05-25T02:16:04.469000Z -159.5325 54.9199 7.1 2.2 0186nu7mkf
2018-05-25T02:28:10.644000Z -154.7715 58.9231 130.7 2.0 0186nua7oo
2018-05-25T03:59:37.378000Z -148.8423 56.3615 12.0 2.9 0186nv2cgw
2018-05-25T04:07:09.240000Z -161.0874 55.2264 70.6 1.7 0186nvckqs
2018-05-25T04:27:34.158000Z -151.8483 55.5569 12.1 3.0 0186nvgx47
2018-05-25T04:54:25.125000Z -149.221 56.0295 12.5 2.8 0186nvmomx
2018-05-25T05:36:47.782000Z -150.0171 56.0083 3.4 2.8 0186nw4b26
2018-05-25T05:42:14.696000Z -151.3772 57.3074 27.9 2.2 0186nw5itb
2018-05-25T05:55:13.290000Z -152.66 58.9605 61.2 1.5 0186nw8b1d
2018-05-25T06:04:04.338000Z -162.92 54.0558 16.3 2.4 0186nwisfl
2018-05-25T06:05:11.847000Z -152.4607 57.2462 20.0 1.1 0186nwj0q8
2018-05-25T06:31:05.528000Z -158.935 55.2787 49.6 2.7 0186nwokws
2018-05-25T07:24:33.489000Z -155.8256 57.8975 11.8 1.8 0186nx8km8
2018-05-25T07:32:54.363000Z -149.954 55.8003 12.7 3.0 0186nxabxx
2018-05-25T07:41:49.440000Z -155.7898 57.891 13.2 2.3 0186nxc915
2018-05-25T07:44:05.202000Z -149.8154 56.0332 7.6 2.8 0186nxcso9
2018-05-25T07:47:48.235000Z -155.8373 57.8941 8.5 2.4 0186nxdj8x
2018-05-25T07:50:25.163000Z -149.0179 56.4775 12.0 2.8 0186nxe4m3
2018-05-25T08:11:03.604000Z -155.4559 56.7255 44.1 1.8 0186nxr5it
2018-05-25T08:16:32.306000Z -151.0665 58.3369 45.6 3.3 0186nxsad4
2018-05-25T08:40:52.940000Z -154.4298 56.4236 31.2 1.9 0186nxxh4a
2018-05-25T10:37:39.248000Z -153.7513 57.3038 32.0 1.5 0186nz3o7x
2018-05-25T12:14:29.824000Z -155.7679 57.8868 11.9 1.4 0186o05l6u
2018-05-25T12:35:37.438000Z -149.7389 55.9723 2.9 3.1 0186o0a3xj
2018-05-25T12:38:24.637000Z -151.8552 55.4865 39.1 2.6 0186o0aq9e
2018-05-25T15:00:11.110000Z -159.4372 55.2129 27.5 1.7 0186o1uuh4
2018-05-25T15:50:28.721000Z -151.7842 55.502 7.4 3.1 0186o25lsd
2018-05-25T16:32:08.050000Z -149.8556 56.0208 12.3 2.6 0186o2n4u7
2018-05-25T16:40:09.301000Z -161.4602 55.7697 116.2 1.7 0186o2ouqu
2018-05-25T19:41:59.171000Z -154.0541 57.0864 27.4 1.1 0186o4hh0t
2018-05-25T20:26:51.132000Z -149.419 56.1824 7.7 3.7 0186o4zo7s
2018-05-25T20:38:56.357000Z -149.3966 56.185 12.2 2.9 0186o529b0
2018-05-25T20:58:49.713000Z -149.7086 56.1377 22.8 2.9 0186o56izx
2018-05-25T23:04:46.796000Z -149.1357 55.857 0.7 3.0 0186o6n94p
2018-05-26T01:36:21.140000Z -155.038 58.2798 10.6 1.2 0186ph9v42
2018-05-26T01:57:54.880000Z -150.0175 56.0956 3.5 3.0 0186phefpu
2018-05-26T04:44:39.516000Z -154.2307 57.4352 45.6 1.3 0186pj3x2n
2018-05-26T05:21:37.249000Z -152.7864 58.992 60.4 1.7 0186pjkf18
2018-05-26T09:27:52.132000Z -159.9617 55.5918 60.1 2.0 0186plzgv8
2018-05-26T10:18:01.581000Z -149.2038 55.8108 33.0 2.9 0186pmiv6p
2018-05-26T10:27:47.793000Z -156.357 58.1752 150.9 2.0 0186pmkw5p
2018-05-26T10:39:59.956000Z -149.3075 56.4241 19.3 2.8 0186pmnhle
2018-05-26T11:55:57.099000Z -161.5272 54.4036 33.7 2.5 0186pnccj6
2018-05-26T11:59:24.826000Z -161.5139 54.4013 27.3 3.0 0186pnd4x1
2018-05-26T12:38:38.541000Z -148.7359 56.474 4.3 2.5 0186pnu3gp
2018-05-26T13:24:52.047000Z -148.6663 56.5553 12.4 2.6 0186pock58
2018-05-26T14:38:19.564000Z -155.4144 57.2733 58.7 1.4 0186pp0xac
2018-05-26T14:56:57.674000Z -148.8372 56.3823 6.2 2.8 0186pp4v5c
2018-05-26T15:02:54.834000Z -152.1739 57.7149 30.8 1.6 0186ppepu3
2018-05-26T15:10:24.510000Z -159.6751 55.6943 4.5 2.0 0186ppgd5m
2018-05-26T17:13:19.340000Z -148.4112 56.0713 10.0 2.6 0186pqnv6m
2018-05-26T17:27:17.180000Z -148.7067 56.3902 2.3 2.4 0186pqqv1i
2018-05-26T17:33:07.665000Z -156.5064 57.5632 96.6 2.1 0186pqs4ji
2018-05-26T18:11:28.204000Z -153.5617 58.1702 70.3 1.4 0186pr8w1g
2018-05-26T19:37:52.635000Z -149.8518 55.7599 13.1 3.3 0186przy6d
2018-05-26T23:39:29.103000Z -148.8039 56.2229 11.2 2.7 0186pue23s
2018-05-27T01:56:12.578000Z -155.3231 57.4035 81.1 1.3 0186r4xh9l
2018-05-27T02:50:27.151000Z -148.5899 56.3795 10.2 2.2 0186r5hnp7
2018-05-27T04:11:48.161000Z -148.5925 56.4231 5.7 2.2 0186r6g7ls
2018-05-27T04:41:27.971000Z -153.5202 55.8058 49.3 2.3 0186r6mlj1
2018-05-27T04:58:32.760000Z -161.555 54.3913 27.0 2.2 0186r6q93c
2018-05-27T06:36:30.032000Z -149.6489 56.1819 2.1 2.2 0186r7sebf
2018-05-27T07:21:46.694000Z -148.7679 56.1645 15.3 2.6 0186r8angt
2018-05-27T07:30:26.503000Z -148.6575 56.2574 11.7 2.6 0186r8cjcq
2018-05-27T07:38:20.957000Z -149.4221 56.1491 13.5 2.4 0186r8e8nj
2018-05-27T10:36:44.442000Z -148.3568 56.2129 12.6 3.6 0186ra65y7
2018-05-27T13:49:24.063000Z -151.3548 58.255 27.1 1.6 0186rc17ee
2018-05-27T13:56:43.110000Z -149.9153 55.9962 12.2 3.2 0186rc2qxe
2018-05-27T14:00:17.524000Z -151.7557 57.9562 14.4 1.6 0186rcc4ew
2018-05-27T14:38:19.893000Z -162.3244 54.6661 92.1 2.3 0186rck9ti
2018-05-27T15:40:06.694000Z -149.1377 56.3637 10.5 2.4 0186rd63tp
2018-05-27T16:05:21.360000Z -151.857 58.7055 36.0 1.6 0186rdk2i0
2018-05-27T16:24:14.943000Z -149.5753 56.1304 8.4 2.9 0186rdo4ly
2018-05-27T16:25:39.962000Z -149.3578 56.1675 12.5 3.9 0186rdoeem
2018-05-27T16:34:17.041000Z -149.6121 55.9652 8.6 2.4 0186rdq9xk
2018-05-27T16:38:09.966000Z -149.2898 56.2286 8.8 2.4 0186rdr490
2018-05-27T17:01:51.503000Z -149.7358 56.321 12.2 3.0 0186re4pl1
2018-05-27T17:21:09.393000Z -149.7161 56.1905 10.0 2.3 0186re8wmz
2018-05-27T18:21:16.065000Z -148.8723 56.288 0.2 2.6 0186reucra
2018-05-27T18:30:40.323000Z -153.4508 55.3349 10.0 3.6 0186rewc4o
2018-05-27T21:48:56.492000Z -152.6158 58.7232 8.0 1.6 0186rgsj0x
2018-05-27T23:08:46.516000Z -158.5523 55.3836 44.5 2.7 0186rhqstn
2018-05-27T23:25:58.571000Z -150.033 56.16 12.2 2.8 0186rhugxd
2018-05-28T02:34:58.641000Z -149.9848 55.9327 12.5 3.1 0186ssxn51
2018-05-28T04:07:36.991000Z -149.1003 56.0259 9.3 2.5 0186styodf
2018-05-28T04:25:30.834000Z -149.3981 56.0623 0.6 2.8 0186su2iw0
2018-05-28T06:18:58.582000Z -161.0875 54.3134 46.4 2.5 0186sv7y6a
2018-05-28T06:55:59.611000Z -153.9483 57.1169 12.3 0.8 0186svfvp5
2018-05-28T07:33:21.509000Z -162.5514 54.7595 72.2 2.3 0186svwio7
2018-05-28T07:51:45.969000Z -162.8524 54.4737 61.3 2.2 0186sw0feb
2018-05-28T08:07:32.299000Z -150.285 55.9758 2.4 2.9 0186swcefl
2018-05-28T08:19:28.770000Z -149.9647 56.2483 9.3 2.2 0186sweyr1
2018-05-28T09:15:30.398000Z -149.6238 56.116 8.6 2.3 0186swzjm7
